X;Y;Z
-0.00001103;0.00000387;-0.00023406
-0.00001103;0.00000390;-0.00023400
-0.00001104;0.00000394;-0.00023406
-0.00001116;0.00000400;-0.00023410
-0.00001124;0.00000406;-0.00023401
-0.00001129;0.00000403;-0.00023404
-0.00001128;0.00000400;-0.00023410
-0.00001119;0.00000404;-0.00023409
-0.00001108;0.00000412;-0.00023404
-0.00001104;0.00000412;-0.00023409
-0.00001108;0.00000410;-0.00023413
-0.00001113;0.00000406;-0.00023401
-0.00001115;0.00000400;-0.00023404
-0.00001108;0.00000402;-0.00023410
-0.00001107;0.00000416;-0.00023408
-0.00001104;0.00000426;-0.00023406
-0.00001100;0.00000427;-0.00023413
-0.00001107;0.00000423;-0.00023413
-0.00001109;0.00000420;-0.00023406
-0.00001101;0.00000420;-0.00023412
-0.00001108;0.00000434;-0.00023417
-0.00001121;0.00000452;-0.00023413
-0.00001135;0.00000467;-0.00023414
-0.00001148;0.00000471;-0.00023420
-0.00001152;0.00000466;-0.00023417
-0.00001147;0.00000451;-0.00023409
-0.00001133;0.00000440;-0.00023413
-0.00001131;0.00000439;-0.00023417
-0.00001128;0.00000446;-0.00023410
-0.00001132;0.00000454;-0.00023410
-0.00001135;0.00000459;-0.00023418
-0.00001132;0.00000463;-0.00023416
-0.00001125;0.00000459;-0.00023410
-0.00001117;0.00000450;-0.00023417
-0.00001119;0.00000446;-0.00023416
-0.00001119;0.00000448;-0.00023409
-0.00001121;0.00000458;-0.00023413
-0.00001121;0.00000474;-0.00023420
-0.00001128;0.00000490;-0.00023416
-0.00001140;0.00000502;-0.00023414
-0.00001161;0.00000507;-0.00023417
-0.00001181;0.00000509;-0.00023413
-0.00001201;0.00000505;-0.00023402
-0.00001219;0.00000502;-0.00023408
-0.00001229;0.00000506;-0.00023409
-0.00001221;0.00000510;-0.00023405
-0.00001213;0.00000515;-0.00023408
-0.00001204;0.00000513;-0.00023414
-0.00001195;0.00000510;-0.00023410
-0.00001184;0.00000507;-0.00023405
-0.00001180;0.00000505;-0.00023412
-0.00001179;0.00000502;-0.00023416
-0.00001171;0.00000498;-0.00023406
-0.00001159;0.00000487;-0.00023408
-0.00001157;0.00000481;-0.00023414
-0.00001153;0.00000481;-0.00023408
-0.00001151;0.00000485;-0.00023405
-0.00001149;0.00000490;-0.00023413
-0.00001159;0.00000501;-0.00023410
-0.00001163;0.00000503;-0.00023404
-0.00001173;0.00000511;-0.00023406
-0.00001195;0.00000515;-0.00023408
-0.00001217;0.00000526;-0.00023397
-0.00001241;0.00000537;-0.00023394
-0.00001260;0.00000549;-0.00023397
-0.00001280;0.00000561;-0.00023394
-0.00001280;0.00000562;-0.00023390
-0.00001265;0.00000551;-0.00023398
-0.00001252;0.00000533;-0.00023402
-0.00001235;0.00000510;-0.00023394
-0.00001215;0.00000495;-0.00023396
-0.00001205;0.00000494;-0.00023404
-0.00001203;0.00000506;-0.00023400
-0.00001208;0.00000514;-0.00023397
-0.00001217;0.00000517;-0.00023404
-0.00001229;0.00000521;-0.00023400
-0.00001236;0.00000525;-0.00023393
-0.00001235;0.00000523;-0.00023398
-0.00001228;0.00000525;-0.00023405
-0.00001217;0.00000529;-0.00023401
-0.00001209;0.00000530;-0.00023401
-0.00001207;0.00000531;-0.00023406
-0.00001213;0.00000543;-0.00023405
-0.00001228;0.00000545;-0.00023396
-0.00001239;0.00000543;-0.00023400
-0.00001252;0.00000542;-0.00023402
-0.00001256;0.00000549;-0.00023394
-0.00001249;0.00000559;-0.00023398
-0.00001245;0.00000565;-0.00023406
-0.00001249;0.00000567;-0.00023401
-0.00001259;0.00000559;-0.00023394
-0.00001263;0.00000550;-0.00023398
-0.00001269;0.00000539;-0.00023397
-0.00001275;0.00000533;-0.00023389
-0.00001279;0.00000531;-0.00023393
-0.00001279;0.00000533;-0.00023397
-0.00001280;0.00000535;-0.00023392
-0.00001276;0.00000533;-0.00023389
-0.00001279;0.00000526;-0.00023393
-0.00001300;0.00000526;-0.00023386
-0.00001319;0.00000533;-0.00023374
-0.00001343;0.00000541;-0.00023373
-0.00001368;0.00000546;-0.00023370
-0.00001391;0.00000553;-0.00023357
-0.00001408;0.00000555;-0.00023349
-0.00001426;0.00000561;-0.00023350
-0.00001450;0.00000567;-0.00023336
-0.00001475;0.00000574;-0.00023322
-0.00001498;0.00000575;-0.00023318
-0.00001515;0.00000569;-0.00023312
-0.00001530;0.00000565;-0.00023298
-0.00001543;0.00000562;-0.00023294
-0.00001554;0.00000566;-0.00023297
-0.00001562;0.00000573;-0.00023288
-0.00001568;0.00000574;-0.00023282
-0.00001578;0.00000571;-0.00023286
-0.00001579;0.00000569;-0.00023281
-0.00001584;0.00000577;-0.00023269
-0.00001598;0.00000581;-0.00023270
-0.00001614;0.00000589;-0.00023267
-0.00001627;0.00000597;-0.00023257
-0.00001636;0.00000594;-0.00023250
-0.00001648;0.00000583;-0.00023249
-0.00001658;0.00000574;-0.00023243
-0.00001667;0.00000565;-0.00023235
-0.00001672;0.00000558;-0.00023237
-0.00001679;0.00000549;-0.00023233
-0.00001687;0.00000534;-0.00023217
-0.00001700;0.00000529;-0.00023211
-0.00001716;0.00000543;-0.00023210
-0.00001735;0.00000558;-0.00023194
-0.00001754;0.00000570;-0.00023178
-0.00001778;0.00000567;-0.00023167
-0.00001805;0.00000555;-0.00023149
-0.00001830;0.00000547;-0.00023123
-0.00001850;0.00000546;-0.00023113
-0.00001858;0.00000545;-0.00023099
-0.00001875;0.00000554;-0.00023073
-0.00001895;0.00000567;-0.00023058
-0.00001913;0.00000585;-0.00023057
-0.00001926;0.00000605;-0.00023042
-0.00001947;0.00000619;-0.00023029
-0.00001967;0.00000613;-0.00023021
-0.00001987;0.00000606;-0.00023007
-0.00002003;0.00000603;-0.00022987
-0.00002014;0.00000606;-0.00022982
-0.00002023;0.00000609;-0.00022986
-0.00002029;0.00000607;-0.00022974
-0.00002025;0.00000598;-0.00022973
-0.00002027;0.00000589;-0.00022979
-0.00002029;0.00000574;-0.00022974
-0.00002034;0.00000558;-0.00022962
-0.00002041;0.00000549;-0.00022960
-0.00002045;0.00000546;-0.00022956
-0.00002053;0.00000549;-0.00022947
-0.00002048;0.00000563;-0.00022944
-0.00002040;0.00000581;-0.00022951
-0.00002038;0.00000599;-0.00022940
-0.00002049;0.00000607;-0.00022926
-0.00002074;0.00000623;-0.00022920
-0.00002100;0.00000637;-0.00022908
-0.00002105;0.00000661;-0.00022884
-0.00002113;0.00000678;-0.00022868
-0.00002128;0.00000691;-0.00022864
-0.00002148;0.00000701;-0.00022846
-0.00002161;0.00000709;-0.00022828
-0.00002168;0.00000722;-0.00022823
-0.00002170;0.00000741;-0.00022815
-0.00002173;0.00000754;-0.00022798
-0.00002182;0.00000761;-0.00022787
-0.00002192;0.00000775;-0.00022778
-0.00002204;0.00000792;-0.00022758
-0.00002205;0.00000804;-0.00022747
-0.00002197;0.00000816;-0.00022748
-0.00002182;0.00000825;-0.00022740
-0.00002157;0.00000833;-0.00022728
-0.00002140;0.00000838;-0.00022727
-0.00002129;0.00000842;-0.00022719
-0.00002136;0.00000844;-0.00022695
-0.00002150;0.00000840;-0.00022679
-0.00002165;0.00000829;-0.00022672
-0.00002173;0.00000817;-0.00022655
-0.00002181;0.00000801;-0.00022639
-0.00002193;0.00000792;-0.00022631
-0.00002204;0.00000785;-0.00022619
-0.00002205;0.00000782;-0.00022601
-0.00002204;0.00000781;-0.00022595
-0.00002200;0.00000781;-0.00022601
-0.00002201;0.00000788;-0.00022597
-0.00002194;0.00000785;-0.00022600
-0.00002188;0.00000778;-0.00022612
-0.00002185;0.00000771;-0.00022616
-0.00002185;0.00000766;-0.00022609
-0.00002192;0.00000761;-0.00022608
-0.00002202;0.00000761;-0.00022603
-0.00002213;0.00000757;-0.00022581
-0.00002229;0.00000755;-0.00022567
-0.00002244;0.00000751;-0.00022569
-0.00002254;0.00000753;-0.00022568
-0.00002265;0.00000746;-0.00022565
-0.00002290;0.00000741;-0.00022577
-0.00002304;0.00000723;-0.00022587
-0.00002316;0.00000713;-0.00022592
-0.00002353;0.00000710;-0.00022596
-0.00002377;0.00000709;-0.00022592
-0.00002388;0.00000707;-0.00022573
-0.00002404;0.00000707;-0.00022553
-0.00002421;0.00000705;-0.00022548
-0.00002431;0.00000709;-0.00022535
-0.00002439;0.00000723;-0.00022523
-0.00002441;0.00000733;-0.00022528
-0.00002444;0.00000727;-0.00022537
-0.00002437;0.00000706;-0.00022540
-0.00002428;0.00000670;-0.00022556
-0.00002417;0.00000621;-0.00022587
-0.00002401;0.00000570;-0.00022600
-0.00002399;0.00000539;-0.00022593
-0.00002392;0.00000527;-0.00022608
-0.00002383;0.00000538;-0.00022631
-0.00002363;0.00000558;-0.00022648
-0.00002344;0.00000571;-0.00022668
-0.00002342;0.00000577;-0.00022675
-0.00002353;0.00000569;-0.00022653
-0.00002367;0.00000549;-0.00022631
-0.00002381;0.00000519;-0.00022627
-0.00002383;0.00000495;-0.00022625
-0.00002379;0.00000479;-0.00022628
-0.00002364;0.00000479;-0.00022652
-0.00002347;0.00000481;-0.00022674
-0.00002334;0.00000486;-0.00022668
-0.00002348;0.00000485;-0.00022644
-0.00002383;0.00000483;-0.00022613
-0.00002412;0.00000495;-0.00022576
-0.00002435;0.00000513;-0.00022553
-0.00002441;0.00000529;-0.00022563
-0.00002437;0.00000542;-0.00022575
-0.00002423;0.00000553;-0.00022579
-0.00002417;0.00000557;-0.00022579
-0.00002421;0.00000545;-0.00022575
-0.00002435;0.00000535;-0.00022552
-0.00002443;0.00000529;-0.00022537
-0.00002440;0.00000535;-0.00022551
-0.00002419;0.00000559;-0.00022571
-0.00002389;0.00000573;-0.00022573
-0.00002381;0.00000587;-0.00022583
-0.00002383;0.00000599;-0.00022584
-0.00002387;0.00000607;-0.00022571
-0.00002405;0.00000613;-0.00022557
-0.00002427;0.00000611;-0.00022559
-0.00002437;0.00000610;-0.00022559
-0.00002435;0.00000621;-0.00022560
-0.00002425;0.00000637;-0.00022579
-0.00002412;0.00000641;-0.00022585
-0.00002419;0.00000641;-0.00022577
-0.00002420;0.00000642;-0.00022577
-0.00002416;0.00000637;-0.00022589
-0.00002411;0.00000631;-0.00022595
-0.00002404;0.00000627;-0.00022599
-0.00002395;0.00000621;-0.00022621
-0.00002387;0.00000618;-0.00022635
-0.00002380;0.00000615;-0.00022632
-0.00002377;0.00000614;-0.00022643
-0.00002371;0.00000610;-0.00022656
-0.00002364;0.00000599;-0.00022659
-0.00002364;0.00000590;-0.00022652
-0.00002367;0.00000579;-0.00022655
-0.00002372;0.00000575;-0.00022651
-0.00002372;0.00000574;-0.00022637
-0.00002380;0.00000573;-0.00022639
-0.00002381;0.00000574;-0.00022641
-0.00002381;0.00000581;-0.00022631
-0.00002387;0.00000575;-0.00022621
-0.00002399;0.00000562;-0.00022613
-0.00002407;0.00000539;-0.00022596
-0.00002416;0.00000519;-0.00022581
-0.00002416;0.00000507;-0.00022588
-0.00002409;0.00000509;-0.00022599
-0.00002403;0.00000521;-0.00022595
-0.00002404;0.00000534;-0.00022596
-0.00002411;0.00000539;-0.00022592
-0.00002417;0.00000545;-0.00022575
-0.00002433;0.00000533;-0.00022552
-0.00002445;0.00000517;-0.00022547
-0.00002448;0.00000505;-0.00022541
-0.00002445;0.00000499;-0.00022541
-0.00002436;0.00000499;-0.00022561
-0.00002421;0.00000498;-0.00022579
-0.00002411;0.00000499;-0.00022581
-0.00002407;0.00000493;-0.00022585
-0.00002403;0.00000485;-0.00022597
-0.00002404;0.00000481;-0.00022595
-0.00002400;0.00000482;-0.00022592
-0.00002403;0.00000487;-0.00022599
-0.00002405;0.00000490;-0.00022600
-0.00002413;0.00000497;-0.00022588
-0.00002425;0.00000503;-0.00022580
-0.00002429;0.00000501;-0.00022577
-0.00002441;0.00000497;-0.00022559
-0.00002447;0.00000491;-0.00022548
-0.00002449;0.00000494;-0.00022556
-0.00002443;0.00000499;-0.00022568
-0.00002425;0.00000507;-0.00022575
-0.00002416;0.00000513;-0.00022584
-0.00002419;0.00000521;-0.00022583
-0.00002431;0.00000534;-0.00022559
-0.00002453;0.00000545;-0.00022533
-0.00002473;0.00000549;-0.00022520
-0.00002487;0.00000558;-0.00022503
-0.00002501;0.00000574;-0.00022485
-0.00002504;0.00000577;-0.00022479
-0.00002512;0.00000570;-0.00022473
-0.00002517;0.00000555;-0.00022456
-0.00002527;0.00000539;-0.00022453
-0.00002528;0.00000535;-0.00022457
-0.00002527;0.00000543;-0.00022460
-0.00002523;0.00000549;-0.00022459
-0.00002520;0.00000547;-0.00022468
-0.00002519;0.00000545;-0.00022473
-0.00002519;0.00000539;-0.00022471
-0.00002517;0.00000534;-0.00022479
-0.00002512;0.00000527;-0.00022492
-0.00002509;0.00000526;-0.00022491
-0.00002505;0.00000534;-0.00022496
-0.00002504;0.00000549;-0.00022509
-0.00002504;0.00000558;-0.00022507
-0.00002519;0.00000562;-0.00022477
-0.00002540;0.00000554;-0.00022444
-0.00002569;0.00000534;-0.00022404
-0.00002600;0.00000509;-0.00022353
-0.00002628;0.00000490;-0.00022308
-0.00002663;0.00000474;-0.00022265
-0.00002690;0.00000467;-0.00022218
-0.00002711;0.00000467;-0.00022170
-0.00002738;0.00000471;-0.00022133
-0.00002768;0.00000479;-0.00022086
-0.00002795;0.00000487;-0.00022023
-0.00002831;0.00000489;-0.00021962
-0.00002863;0.00000491;-0.00021909
-0.00002884;0.00000487;-0.00021862
-0.00002898;0.00000477;-0.00021845
-0.00002896;0.00000467;-0.00021866
-0.00002879;0.00000450;-0.00021902
-0.00002858;0.00000438;-0.00021945
-0.00002830;0.00000416;-0.00022002
-0.00002799;0.00000404;-0.00022064
-0.00002766;0.00000398;-0.00022113
-0.00002746;0.00000395;-0.00022148
-0.00002732;0.00000394;-0.00022177
-0.00002724;0.00000395;-0.00022182
-0.00002724;0.00000399;-0.00022180
-0.00002724;0.00000396;-0.00022193
-0.00002715;0.00000390;-0.00022208
-0.00002708;0.00000383;-0.00022217
-0.00002698;0.00000375;-0.00022236
-0.00002683;0.00000367;-0.00022264
-0.00002671;0.00000362;-0.00022270
-0.00002671;0.00000354;-0.00022268
-0.00002672;0.00000351;-0.00022268
-0.00002682;0.00000350;-0.00022257
-0.00002688;0.00000350;-0.00022234
-0.00002698;0.00000348;-0.00022226
-0.00002703;0.00000350;-0.00022220
-0.00002711;0.00000343;-0.00022201
-0.00002722;0.00000334;-0.00022180
-0.00002730;0.00000326;-0.00022172
-0.00002728;0.00000322;-0.00022170
-0.00002724;0.00000312;-0.00022174
-0.00002715;0.00000304;-0.00022193
-0.00002706;0.00000295;-0.00022202
-0.00002710;0.00000287;-0.00022192
-0.00002710;0.00000278;-0.00022188
-0.00002711;0.00000271;-0.00022197
-0.00002700;0.00000264;-0.00022206
-0.00002688;0.00000256;-0.00022220
-0.00002680;0.00000250;-0.00022240
-0.00002674;0.00000240;-0.00022245
-0.00002672;0.00000239;-0.00022230
-0.00002682;0.00000234;-0.00022222
-0.00002684;0.00000230;-0.00022221
-0.00002683;0.00000226;-0.00022212
-0.00002688;0.00000222;-0.00022205
-0.00002688;0.00000216;-0.00022210
-0.00002687;0.00000215;-0.00022210
-0.00002679;0.00000215;-0.00022210
-0.00002671;0.00000207;-0.00022225
-0.00002662;0.00000199;-0.00022249
-0.00002647;0.00000195;-0.00022260
-0.00002636;0.00000187;-0.00022276
-0.00002621;0.00000180;-0.00022298
-0.00002608;0.00000172;-0.00022312
-0.00002599;0.00000160;-0.00022317
-0.00002588;0.00000148;-0.00022332
-0.00002579;0.00000140;-0.00022347
-0.00002564;0.00000131;-0.00022356
-0.00002555;0.00000124;-0.00022372
-0.00002540;0.00000117;-0.00022392
-0.00002527;0.00000115;-0.00022403
-0.00002521;0.00000113;-0.00022409
-0.00002508;0.00000108;-0.00022431
-0.00002497;0.00000108;-0.00022448
-0.00002481;0.00000101;-0.00022459
-0.00002471;0.00000097;-0.00022473
-0.00002460;0.00000093;-0.00022487
-0.00002460;0.00000089;-0.00022481
-0.00002453;0.00000084;-0.00022485
-0.00002445;0.00000075;-0.00022501
-0.00002441;0.00000067;-0.00022504
-0.00002436;0.00000064;-0.00022496
-0.00002437;0.00000056;-0.00022504
-0.00002431;0.00000055;-0.00022516
-0.00002419;0.00000057;-0.00022521
-0.00002411;0.00000057;-0.00022535
-0.00002408;0.00000057;-0.00022545
-0.00002408;0.00000059;-0.00022536
-0.00002416;0.00000057;-0.00022523
-0.00002423;0.00000057;-0.00022527
-0.00002421;0.00000056;-0.00022532
-0.00002416;0.00000052;-0.00022529
-0.00002412;0.00000051;-0.00022536
-0.00002411;0.00000049;-0.00022544
-0.00002407;0.00000055;-0.00022545
-0.00002404;0.00000055;-0.00022543
-0.00002403;0.00000053;-0.00022557
-0.00002400;0.00000055;-0.00022557
-0.00002400;0.00000053;-0.00022548
-0.00002403;0.00000051;-0.00022545
-0.00002408;0.00000053;-0.00022543
-0.00002409;0.00000055;-0.00022532
-0.00002415;0.00000056;-0.00022527
-0.00002420;0.00000057;-0.00022525
-0.00002428;0.00000063;-0.00022515
-0.00002428;0.00000067;-0.00022507
-0.00002424;0.00000065;-0.00022523
-0.00002411;0.00000064;-0.00022536
-0.00002403;0.00000057;-0.00022536
-0.00002399;0.00000052;-0.00022535
-0.00002395;0.00000049;-0.00022543
-0.00002393;0.00000053;-0.00022541
-0.00002383;0.00000053;-0.00022547
-0.00002381;0.00000052;-0.00022553
-0.00002385;0.00000061;-0.00022547
-0.00002393;0.00000069;-0.00022527
-0.00002404;0.00000071;-0.00022519
-0.00002408;0.00000077;-0.00022525
-0.00002400;0.00000087;-0.00022528
-0.00002399;0.00000092;-0.00022537
-0.00002395;0.00000097;-0.00022551
-0.00002393;0.00000108;-0.00022548
-0.00002391;0.00000117;-0.00022545
-0.00002395;0.00000129;-0.00022556
-0.00002393;0.00000145;-0.00022564
-0.00002389;0.00000162;-0.00022565
-0.00002391;0.00000174;-0.00022571
-0.00002384;0.00000182;-0.00022588
-0.00002375;0.00000191;-0.00022596
-0.00002367;0.00000199;-0.00022605
-0.00002357;0.00000207;-0.00022624
-0.00002356;0.00000214;-0.00022627
-0.00002359;0.00000223;-0.00022615
-0.00002369;0.00000228;-0.00022608
-0.00002381;0.00000234;-0.00022599
-0.00002395;0.00000239;-0.00022575
-0.00002409;0.00000243;-0.00022555
-0.00002427;0.00000254;-0.00022540
-0.00002449;0.00000262;-0.00022512
-0.00002475;0.00000280;-0.00022476
-0.00002499;0.00000295;-0.00022449
-0.00002521;0.00000315;-0.00022428
-0.00002541;0.00000336;-0.00022400
-0.00002551;0.00000356;-0.00022388
-0.00002557;0.00000376;-0.00022392
-0.00002563;0.00000402;-0.00022380
-0.00002573;0.00000428;-0.00022357
-0.00002595;0.00000451;-0.00022333
-0.00002616;0.00000470;-0.00022296
-0.00002640;0.00000483;-0.00022249
-0.00002660;0.00000493;-0.00022218
-0.00002674;0.00000499;-0.00022204
-0.00002682;0.00000509;-0.00022182
-0.00002688;0.00000513;-0.00022161
-0.00002702;0.00000522;-0.00022145
-0.00002715;0.00000534;-0.00022114
-0.00002731;0.00000547;-0.00022074
-0.00002750;0.00000563;-0.00022041
-0.00002763;0.00000579;-0.00022009
-0.00002780;0.00000599;-0.00021962
-0.00002802;0.00000614;-0.00021918
-0.00002818;0.00000623;-0.00021885
-0.00002836;0.00000641;-0.00021843
-0.00002850;0.00000661;-0.00021806
-0.00002867;0.00000681;-0.00021775
-0.00002878;0.00000702;-0.00021735
-0.00002892;0.00000718;-0.00021680
-0.00002916;0.00000735;-0.00021635
-0.00002928;0.00000751;-0.00021598
-0.00002934;0.00000770;-0.00021567
-0.00002938;0.00000792;-0.00021548
-0.00002942;0.00000810;-0.00021542
-0.00002943;0.00000833;-0.00021522
-0.00002946;0.00000849;-0.00021492
-0.00002956;0.00000865;-0.00021474
-0.00002956;0.00000877;-0.00021468
-0.00002951;0.00000886;-0.00021467
-0.00002942;0.00000900;-0.00021476
-0.00002934;0.00000909;-0.00021496
-0.00002924;0.00000924;-0.00021504
-0.00002919;0.00000936;-0.00021511
-0.00002912;0.00000942;-0.00021526
-0.00002907;0.00000954;-0.00021532
-0.00002899;0.00000969;-0.00021526
-0.00002899;0.00000981;-0.00021519
-0.00002903;0.00000992;-0.00021514
-0.00002903;0.00001004;-0.00021498
-0.00002903;0.00001012;-0.00021487
-0.00002904;0.00001021;-0.00021494
-0.00002896;0.00001033;-0.00021496
-0.00002892;0.00001046;-0.00021488
-0.00002890;0.00001060;-0.00021495
-0.00002883;0.00001070;-0.00021504
-0.00002874;0.00001081;-0.00021520
-0.00002862;0.00001084;-0.00021554
-0.00002842;0.00001084;-0.00021602
-0.00002816;0.00001086;-0.00021644
-0.00002803;0.00001088;-0.00021676
-0.00002791;0.00001088;-0.00021710
-0.00002776;0.00001093;-0.00021738
-0.00002764;0.00001097;-0.00021757
-0.00002758;0.00001101;-0.00021773
-0.00002752;0.00001107;-0.00021786
-0.00002748;0.00001112;-0.00021786
-0.00002746;0.00001116;-0.00021786
-0.00002747;0.00001127;-0.00021803
-0.00002732;0.00001135;-0.00021819
-0.00002720;0.00001148;-0.00021831
-0.00002715;0.00001155;-0.00021845
-0.00002706;0.00001163;-0.00021863
-0.00002694;0.00001167;-0.00021878
-0.00002684;0.00001171;-0.00021897
-0.00002678;0.00001172;-0.00021921
-0.00002666;0.00001180;-0.00021933
-0.00002659;0.00001191;-0.00021941
-0.00002652;0.00001195;-0.00021955
-0.00002643;0.00001199;-0.00021970
-0.00002633;0.00001204;-0.00021978
-0.00002632;0.00001204;-0.00021989
-0.00002624;0.00001203;-0.00022005
-0.00002616;0.00001203;-0.00022017
-0.00002608;0.00001201;-0.00022033
-0.00002601;0.00001195;-0.00022068
-0.00002581;0.00001189;-0.00022101
-0.00002564;0.00001181;-0.00022125
-0.00002551;0.00001176;-0.00022157
-0.00002537;0.00001172;-0.00022186
-0.00002520;0.00001177;-0.00022204
-0.00002507;0.00001176;-0.00022224
-0.00002499;0.00001176;-0.00022249
-0.00002484;0.00001177;-0.00022270
-0.00002465;0.00001181;-0.00022292
-0.00002453;0.00001179;-0.00022318
-0.00002435;0.00001179;-0.00022347
-0.00002417;0.00001180;-0.00022360
-0.00002409;0.00001181;-0.00022373
-0.00002407;0.00001184;-0.00022385
-0.00002400;0.00001187;-0.00022387
-0.00002397;0.00001185;-0.00022391
-0.00002391;0.00001184;-0.00022409
-0.00002379;0.00001179;-0.00022424
-0.00002372;0.00001177;-0.00022427
-0.00002377;0.00001168;-0.00022432
-0.00002375;0.00001160;-0.00022439
-0.00002372;0.00001155;-0.00022439
-0.00002372;0.00001149;-0.00022447
-0.00002364;0.00001141;-0.00022463
-0.00002355;0.00001139;-0.00022475
-0.00002349;0.00001133;-0.00022485
-0.00002347;0.00001128;-0.00022501
-0.00002332;0.00001125;-0.00022516
-0.00002325;0.00001123;-0.00022520
-0.00002324;0.00001123;-0.00022524
-0.00002320;0.00001120;-0.00022533
-0.00002310;0.00001116;-0.00022541
-0.00002310;0.00001107;-0.00022547
-0.00002300;0.00001096;-0.00022561
-0.00002288;0.00001085;-0.00022580
-0.00002272;0.00001080;-0.00022599
-0.00002260;0.00001065;-0.00022619
-0.00002248;0.00001052;-0.00022640
-0.00002233;0.00001038;-0.00022652
-0.00002228;0.00001025;-0.00022664
-0.00002220;0.00001009;-0.00022682
-0.00002204;0.00000996;-0.00022699
-0.00002192;0.00000982;-0.00022712
-0.00002178;0.00000965;-0.00022732
-0.00002157;0.00000946;-0.00022756
-0.00002134;0.00000929;-0.00022776
-0.00002114;0.00000912;-0.00022795
-0.00002096;0.00000897;-0.00022822
-0.00002072;0.00000885;-0.00022839
-0.00002056;0.00000869;-0.00022847
-0.00002042;0.00000853;-0.00022863
-0.00002027;0.00000837;-0.00022876
-0.00002011;0.00000824;-0.00022882
-0.00002001;0.00000809;-0.00022891
-0.00001985;0.00000797;-0.00022903
-0.00001971;0.00000790;-0.00022907
-0.00001965;0.00000782;-0.00022906
-0.00001961;0.00000773;-0.00022910
-0.00001945;0.00000766;-0.00022914
-0.00001939;0.00000754;-0.00022914
-0.00001923;0.00000742;-0.00022924
-0.00001907;0.00000730;-0.00022934
-0.00001890;0.00000717;-0.00022934
-0.00001875;0.00000707;-0.00022940
-0.00001847;0.00000694;-0.00022956
-0.00001821;0.00000689;-0.00022966
-0.00001801;0.00000681;-0.00022967
-0.00001787;0.00000671;-0.00022974
-0.00001773;0.00000669;-0.00022974
-0.00001759;0.00000663;-0.00022971
-0.00001746;0.00000657;-0.00022973
-0.00001729;0.00000647;-0.00022981
-0.00001707;0.00000643;-0.00022978
-0.00001696;0.00000635;-0.00022975
-0.00001690;0.00000627;-0.00022977
-0.00001675;0.00000618;-0.00022974
-0.00001664;0.00000606;-0.00022966
-0.00001654;0.00000591;-0.00022966
-0.00001636;0.00000581;-0.00022967
-0.00001624;0.00000563;-0.00022962
-0.00001607;0.00000550;-0.00022956
-0.00001594;0.00000531;-0.00022958
-0.00001582;0.00000518;-0.00022952
-0.00001571;0.00000505;-0.00022944
-0.00001558;0.00000485;-0.00022944
-0.00001536;0.00000468;-0.00022942
-0.00001516;0.00000456;-0.00022930
-0.00001499;0.00000440;-0.00022926
-0.00001479;0.00000424;-0.00022924
-0.00001463;0.00000411;-0.00022911
-0.00001458;0.00000399;-0.00022899
-0.00001464;0.00000390;-0.00022892
-0.00001470;0.00000383;-0.00022876
-0.00001483;0.00000374;-0.00022854
-0.00001499;0.00000367;-0.00022840
-0.00001512;0.00000356;-0.00022827
-0.00001516;0.00000347;-0.00022807
-0.00001528;0.00000334;-0.00022787
-0.00001534;0.00000319;-0.00022778
-0.00001542;0.00000310;-0.00022759
-0.00001548;0.00000295;-0.00022736
-0.00001562;0.00000280;-0.00022718
-0.00001568;0.00000264;-0.00022703
-0.00001576;0.00000250;-0.00022679
-0.00001580;0.00000236;-0.00022662
-0.00001578;0.00000220;-0.00022651
-0.00001572;0.00000208;-0.00022633
-0.00001571;0.00000191;-0.00022612
-0.00001579;0.00000178;-0.00022596
-0.00001586;0.00000163;-0.00022575
-0.00001591;0.00000149;-0.00022547
-0.00001598;0.00000135;-0.00022529
-0.00001595;0.00000117;-0.00022515
-0.00001596;0.00000109;-0.00022493
-0.00001607;0.00000100;-0.00022471
-0.00001619;0.00000091;-0.00022455
-0.00001627;0.00000079;-0.00022431
-0.00001635;0.00000067;-0.00022404
-0.00001643;0.00000051;-0.00022389
-0.00001640;0.00000040;-0.00022372
-0.00001638;0.00000024;-0.00022347
-0.00001643;0.00000012;-0.00022329
-0.00001648;-0.00000001;-0.00022312
-0.00001656;-0.00000012;-0.00022288
-0.00001666;-0.00000020;-0.00022264
-0.00001678;-0.00000028;-0.00022249
-0.00001684;-0.00000035;-0.00022236
-0.00001691;-0.00000043;-0.00022212
-0.00001700;-0.00000045;-0.00022200
-0.00001710;-0.00000051;-0.00022189
-0.00001714;-0.00000059;-0.00022172
-0.00001729;-0.00000063;-0.00022156
-0.00001738;-0.00000068;-0.00022146
-0.00001741;-0.00000073;-0.00022133
-0.00001749;-0.00000079;-0.00022121
-0.00001750;-0.00000084;-0.00022120
-0.00001750;-0.00000088;-0.00022118
-0.00001739;-0.00000095;-0.00022117
-0.00001734;-0.00000096;-0.00022117
-0.00001729;-0.00000101;-0.00022124
-0.00001725;-0.00000108;-0.00022120
-0.00001726;-0.00000107;-0.00022113
-0.00001737;-0.00000109;-0.00022114
-0.00001742;-0.00000115;-0.00022109
-0.00001749;-0.00000115;-0.00022098
-0.00001757;-0.00000124;-0.00022092
-0.00001762;-0.00000133;-0.00022088
-0.00001763;-0.00000141;-0.00022074
-0.00001767;-0.00000152;-0.00022065
